transaction_id,amount_kzt,transaction_hour,is_night,device_os,is_new_device,time_on_screen_sec,merchant_category,is_fraud
7922,16000.0,18,0,Android,0,43,Grocery,0
12870,5000.0,20,0,Web,0,126,Electronics,0
12982,10000.0,18,0,Android,0,14,Services,0
5865,30000.0,20,0,iOS,0,212,Entertainment,0
8078,124630.0,16,0,iOS,0,213,P2P,0
12963,5700.0,2,1,Android,0,209,Services,0
2212,600.0,12,0,Android,0,84,Entertainment,0
11581,3000.0,13,0,iOS,0,208,P2P,0
4940,5000.0,12,0,Web,0,253,Services,0
8810,170000.0,9,0,Android,0,18,P2P,0
8912,40000.0,14,0,iOS,0,167,Grocery,0
5091,124000.0,11,0,Android,0,62,Electronics,0
5920,32700.0,9,0,iOS,0,168,Electronics,0
11335,1500.0,15,0,iOS,0,299,Electronics,0
13020,2000.0,18,0,iOS,0,112,Electronics,0
11371,4000.0,9,0,iOS,0,193,Electronics,0
6502,1900.0,9,0,Android,0,118,Electronics,0
12184,315000.0,19,0,iOS,0,186,Entertainment,0
5402,5000.0,13,0,iOS,0,176,P2P,0
12872,43574.0,18,0,iOS,0,172,Electronics,0
162,2000.0,15,0,Android,0,238,P2P,0
9091,1000.0,7,0,iOS,0,57,Entertainment,0
11055,10000.0,22,0,Android,0,220,Entertainment,0
7692,3000.0,10,0,Android,0,234,Grocery,0
1162,125000.0,17,0,Android,1,263,P2P,0
5645,5000.0,11,0,iOS,0,48,P2P,0
7540,4000.0,20,0,iOS,0,84,Services,0
11017,250000.0,20,0,Android,0,207,Entertainment,0
11512,300000.0,17,0,iOS,0,293,P2P,0
1518,2000.0,20,0,Android,0,261,Services,0
3276,250.0,16,0,Web,0,108,Grocery,0
3848,500.0,17,0,iOS,0,106,P2P,0
4518,10000.0,18,0,Android,0,107,Services,0
11952,58300.0,11,0,Web,0,247,Grocery,0
1834,15000.0,18,0,Android,0,25,Grocery,0
9249,50000.0,18,0,iOS,0,264,Electronics,0
11286,6000.0,18,0,Android,0,204,Electronics,0
11725,26000.0,18,0,Web,0,53,Grocery,0
1525,5000.0,22,0,Web,0,134,Grocery,0
1887,2000.0,10,0,Android,0,262,P2P,0
3179,135000.0,17,0,Android,0,102,Entertainment,0
3283,5000.0,14,0,Android,0,29,Grocery,0
4107,40000.0,15,0,Android,0,73,Entertainment,0
4572,10000.0,2,1,Android,0,213,Grocery,0
4882,8000.0,9,0,Android,0,17,Electronics,0
8388,64.0,19,0,Android,0,242,Entertainment,0
9103,4000.0,15,0,Android,0,45,Entertainment,0
9250,50000.0,9,0,iOS,0,116,P2P,0
9539,360000.0,13,0,Android,0,211,Electronics,0
9959,251000.0,19,0,iOS,0,272,P2P,0
11782,30000.0,10,0,Android,0,232,Services,0
1038,20000.0,23,1,iOS,0,243,Grocery,0
4260,58479.0,16,0,Android,0,218,Grocery,0
5912,50000.0,22,0,iOS,0,185,Electronics,0
10175,10000.0,15,0,Web,0,85,Grocery,0
1422,2000.0,7,0,Android,0,293,Electronics,0
5756,20000.0,14,0,iOS,0,61,Grocery,0
8853,30000.0,11,0,Android,0,157,Entertainment,0
9105,20000.0,16,0,Android,0,168,Services,0
11251,8000.0,22,0,iOS,0,289,Entertainment,0
2307,50000.0,13,0,Android,0,130,Entertainment,0
6649,1000.0,20,0,Android,0,33,Services,0
8178,19990.4,21,0,Android,0,102,Grocery,0
9494,20000.0,22,0,Android,0,141,Grocery,0
3078,9281.0,18,0,Android,0,164,Grocery,0
8957,36000.0,21,0,iOS,0,239,Grocery,0
11868,9500.8058,18,0,iOS,0,95,Electronics,0
4576,12000.0,20,0,iOS,0,152,Grocery,0
9733,70000.0,18,0,iOS,0,120,Services,0
10050,6000.0,21,0,Android,0,263,Entertainment,0
2209,1000.0,8,0,Android,0,293,Grocery,0
3444,20000.0,12,0,Android,0,7,Services,0
7656,60000.0,8,0,iOS,0,11,P2P,0
11982,20000.0,21,0,Android,0,208,Grocery,0
4628,500.0,19,0,iOS,0,239,Electronics,0
10008,100000.0,11,0,Web,0,176,P2P,0
12147,30000.0,20,0,Android,0,250,Grocery,0
12282,2715.0,7,0,Web,1,152,Entertainment,0
12721,5000.0,11,0,iOS,0,138,P2P,0
12826,10000.0,22,0,Web,0,66,Entertainment,1
5813,10000.0,20,0,Android,0,29,P2P,0
12408,6000.0,22,0,iOS,0,36,Entertainment,0
12606,27700.0,22,0,iOS,0,90,Services,0
13071,4000.0,20,0,Android,0,192,Services,0
12064,2000.0,19,0,Android,0,114,Entertainment,0
12449,30000.0,8,0,Android,0,188,Grocery,0
10269,3500.0,13,0,Android,0,194,Electronics,0
2828,500.0,22,0,Android,0,195,Services,0
4064,4000.0,21,0,Android,0,162,Entertainment,0
10871,106400.0,13,0,iOS,0,273,P2P,0
12925,200000.0,14,0,Android,0,18,Entertainment,0
13096,80000.0,17,0,iOS,0,95,Electronics,0
1844,20037.0,8,0,Android,0,30,Services,0
3708,3000.0,11,0,iOS,0,158,Entertainment,0
3812,6000.0,13,0,iOS,0,61,Entertainment,0
6077,80000.0,11,0,iOS,0,49,Services,0
7977,250000.0,13,0,Web,0,176,Grocery,0
11733,20000.0,10,0,iOS,1,205,Services,0
11873,30000.0,18,0,Web,0,181,P2P,0
12169,2000.0,19,0,Android,0,141,Entertainment,0
12979,54900.0,19,0,iOS,0,208,Entertainment,0
13043,260000.0,18,0,iOS,0,269,P2P,0
7528,5000.0,13,0,iOS,0,157,Services,0
7682,104600.0,13,0,Android,0,86,Services,0
8831,3000.0,18,0,iOS,0,73,Grocery,0
8882,30000.0,7,0,Android,0,269,Entertainment,0
9471,5000.0,17,0,iOS,0,217,Electronics,0
3886,123000.0,18,0,Android,0,270,Services,0
4655,120000.0,18,0,Android,0,29,Grocery,0
5786,58778.0,17,0,iOS,0,17,Entertainment,0
8933,5000000.0,0,1,iOS,0,210,Entertainment,0
9615,10000.0,23,1,Android,0,228,Entertainment,0
10200,20000.0,12,0,Web,0,238,Grocery,0
2184,10000.0,13,0,Android,0,53,Electronics,0
3419,15000.0,20,0,iOS,0,179,Entertainment,0
4656,5000.0,0,1,iOS,0,239,Services,0
5944,1560.0,11,0,Android,0,151,Entertainment,0
6734,10000.0,12,0,Android,0,111,Entertainment,0
7053,5757.0,16,0,iOS,1,182,Grocery,0
8315,500.0,18,0,Web,0,9,Electronics,0
1154,200000.0,15,0,Android,0,270,Grocery,0
2548,200.0,20,0,iOS,0,292,Services,0
5482,30000.0,20,0,Android,0,143,Grocery,0
3322,32000.0,18,0,Android,0,284,Grocery,0
6952,95000.0,18,0,Android,0,60,P2P,0
9382,5000.0,14,0,Android,0,166,Electronics,0
11127,15000.0,22,0,iOS,0,137,Services,0
1027,17000.0,16,0,Android,0,134,Services,0
6847,19980.0,13,0,iOS,0,84,Entertainment,1
8112,40000.0,13,0,Android,0,288,Electronics,0
684,25000.0,20,0,iOS,0,191,Services,0
718,4000.0,11,0,Android,0,22,P2P,0
1720,17000.0,17,0,iOS,0,99,Grocery,0
4664,81626.0,12,0,iOS,0,110,Grocery,0
838,30000.0,22,0,Android,0,75,Entertainment,0
6165,20000.0,19,0,Android,0,7,Grocery,0
8166,10000.0,17,0,iOS,0,10,Entertainment,0
11484,100000.0,22,0,Android,0,298,Grocery,0
1031,5400.0,12,0,Android,0,43,Electronics,0
2038,891.0,7,0,iOS,0,105,Entertainment,0
5748,148000.0,16,0,Android,1,8,Electronics,1
8273,15000.0,12,0,iOS,0,120,P2P,0
2767,2676.0,16,0,Android,0,167,Entertainment,0
3796,80000.0,19,0,iOS,0,242,Entertainment,0
6326,144579.0,20,0,Android,0,173,Services,0
8381,500.0,15,0,iOS,0,144,Grocery,0
4304,2000.0,17,0,Web,0,36,Electronics,0
7120,10000.0,1,1,iOS,1,80,Entertainment,0
9195,6000.0,16,0,iOS,0,7,Entertainment,0
3850,20000.0,18,0,Android,0,139,Grocery,0
8643,1000.0,17,0,Android,0,140,Electronics,0
11878,1300.0,22,0,Android,0,165,Entertainment,0
4306,2000.0,18,0,Android,0,208,P2P,0
7646,16000.0,10,0,Android,0,236,Entertainment,0
8541,20000.0,8,0,iOS,0,70,Grocery,0
11543,1000.0,0,1,Android,1,290,Services,0
2000,1000.0,9,0,Android,0,165,Entertainment,0
3030,35000.0,17,0,Android,0,248,Entertainment,0
3342,200000.0,16,0,Android,0,228,Services,0
4062,1000.0,17,0,iOS,0,235,P2P,0
4474,20000.0,19,0,iOS,0,268,P2P,0
11917,10000.0,12,0,Android,0,170,Grocery,0
12300,20000.0,11,0,iOS,0,32,Electronics,0
12614,2000.0,11,0,Android,0,150,Electronics,0
3081,300000.0,14,0,Android,0,164,Electronics,0
4731,7000.0,18,0,Android,0,81,Grocery,0
8500,5000.0,16,0,iOS,0,282,Entertainment,0
10826,5000.0,15,0,iOS,0,183,P2P,0
10910,3000.0,18,0,iOS,0,222,Electronics,0
12475,12000.0,17,0,Android,0,29,Services,0
11333,200000.0,18,0,iOS,0,21,Entertainment,0
270,4000.0,20,0,Android,0,291,Services,0
3909,1000.0,12,0,Android,0,53,Entertainment,0
12527,2000.0,0,1,Web,0,110,Electronics,0
4166,30000.0,16,0,Android,0,17,Entertainment,0
12670,5700.0,8,0,Android,0,59,Entertainment,0
5456,50000.0,12,0,Android,0,211,P2P,0
8290,500.0,22,0,iOS,0,98,Entertainment,0
11439,10000.0,16,0,Android,0,39,Entertainment,0
12384,100000.0,12,0,Android,0,161,Entertainment,0
13035,20000.0,2,1,Web,0,263,Grocery,0
13079,3000.0,11,0,iOS,0,99,Electronics,0
7083,25000.0,21,0,Android,0,159,Services,0
2132,10000.0,9,0,Android,0,216,Entertainment,0
6369,4000.0,15,0,iOS,0,239,Electronics,0
9378,3000.0,21,0,Web,0,271,Electronics,0
11272,20949.0,12,0,iOS,0,114,Grocery,0
918,40000.0,2,1,Web,0,57,Electronics,0
2552,44000.0,9,0,Web,0,152,Services,0
5019,10000.0,14,0,Web,0,159,Grocery,0
5640,35000.0,22,0,Android,0,285,P2P,0
5742,60800.0,18,0,Android,0,96,Entertainment,0
11163,295766.0,15,0,iOS,0,277,Services,0
2860,25000.0,23,1,Android,0,61,Entertainment,0
7483,5000.0,22,0,Android,0,239,P2P,0
8840,9500.0,13,0,Web,0,248,Entertainment,0
10251,23000.0,15,0,iOS,0,106,Grocery,0
11388,22000.0,13,0,Android,0,24,Entertainment,0
583,2000.0,9,0,iOS,0,288,Services,0
864,1850.0,13,0,iOS,0,17,P2P,0
4871,5900.0,20,0,Android,1,60,Services,0
8637,2600.0,11,0,iOS,0,178,Services,0
4151,30000.0,0,1,iOS,0,153,Services,0
4407,1500.0,18,0,Android,0,86,Grocery,0
8325,5000.0,15,0,Web,0,65,Entertainment,0
8379,200000.0,12,0,Android,0,13,P2P,0
11354,170000.0,18,0,Android,0,63,P2P,0
11592,2800.0,14,0,iOS,0,262,Entertainment,0
956,10000.0,15,0,iOS,0,133,P2P,0
1072,5000.0,13,0,iOS,0,256,P2P,0
2507,2200.0,22,0,Android,0,165,Grocery,0
3995,7000.0,14,0,Android,0,183,Grocery,0
4460,1000.0,10,0,iOS,0,97,Grocery,0
5077,20000.0,19,0,Android,0,119,Entertainment,0
5647,1500.0,18,0,Android,0,145,Entertainment,0
8590,80000.0,13,0,Android,0,265,P2P,0
8745,10000.0,20,0,iOS,0,98,P2P,0
3542,10000.0,10,0,Android,0,50,Electronics,0
4880,152912.0,16,0,Android,0,48,Electronics,0
8439,1000000.0,14,0,iOS,0,114,Grocery,0
10817,30000.0,9,0,Android,0,144,P2P,0
11864,85000.0,15,0,Android,0,208,P2P,0
9728,67000.0,17,0,Web,0,187,Electronics,0
11880,5000.0,11,0,Android,1,14,Electronics,0
1171,7000.0,15,0,iOS,0,123,Entertainment,0
3751,1000.0,22,0,iOS,0,42,Entertainment,0
6387,40000.0,15,0,iOS,1,87,Grocery,1
6913,5000.0,13,0,Android,0,230,Electronics,0
9201,10000.0,23,1,Android,0,226,P2P,0
3387,60000.0,21,0,Android,0,254,Electronics,0
8282,370000.0,13,0,Android,0,97,P2P,0
11941,1060.0,9,0,iOS,0,232,Services,0
3285,30000.0,12,0,Web,0,102,Electronics,0
7074,3000.0,19,0,iOS,0,89,Entertainment,0
7549,10000.0,19,0,Android,0,87,P2P,0
8390,80000.0,17,0,Android,0,215,Entertainment,0
12124,2500.0,20,0,Android,0,7,P2P,0
12141,19000.0,11,0,iOS,0,210,Electronics,0
6442,60000.0,16,0,Android,0,109,Electronics,0
6916,214000.0,20,0,Web,0,200,Electronics,0
8956,10000.0,11,0,iOS,0,59,Entertainment,0
8497,1000.0,18,0,Android,0,235,Entertainment,0
9917,15000.0,9,0,iOS,0,92,Grocery,0
1683,10000.0,14,0,iOS,0,96,Electronics,0
3549,4000.0,17,0,iOS,0,259,P2P,0
5399,200000.0,23,1,iOS,0,39,Grocery,0
10697,1000.0,13,0,iOS,0,213,Entertainment,0
12037,1000.0,21,0,Android,0,116,Entertainment,0
8857,136000.0,21,0,iOS,0,140,Electronics,0
9352,4000.0,13,0,iOS,0,51,Entertainment,0
10484,50000.0,11,0,iOS,0,139,Services,0
12346,10000.0,16,0,iOS,0,243,Entertainment,0
1946,3000.0,19,0,iOS,0,142,P2P,0
8551,15000.0,12,0,Web,0,100,P2P,0
12668,3000.0,11,0,iOS,0,184,Entertainment,0
2624,36000.0,19,0,iOS,0,70,Electronics,0
11972,33000.0,11,0,iOS,0,150,P2P,0
12758,1000.0,17,0,Web,0,296,Electronics,0
12990,1000.0,19,0,iOS,0,257,Entertainment,0
5454,974.0,11,0,Android,0,179,Electronics,0
9010,3000.0,15,0,iOS,0,99,P2P,0
7188,100000.0,18,0,iOS,0,51,P2P,0
12261,2000.0,20,0,iOS,0,213,Services,0
12933,1200.0,23,1,Android,0,127,Electronics,0
9943,300000.0,10,0,iOS,1,152,Entertainment,0
2189,15000.0,20,0,Web,0,211,P2P,0
6213,20000.0,2,1,iOS,0,29,P2P,0
8583,15000.0,21,0,Android,0,74,Services,0
10807,2000.0,10,0,Web,0,12,Grocery,0
5972,800.0,22,0,Android,0,23,Services,0
6922,2000.0,12,0,Web,0,184,Electronics,0
12558,2000.0,20,0,Android,0,209,Electronics,0
12589,2000.0,16,0,Android,0,225,Entertainment,0
2059,4000.0,15,0,Android,0,64,Entertainment,0
4993,30000.0,15,0,Web,0,275,Grocery,0
9926,3000.0,16,0,Web,0,127,Entertainment,0
11559,14000.0,20,0,Android,0,158,Electronics,0
2683,15000.0,7,0,Android,0,161,P2P,0
6451,2000.0,13,0,iOS,0,93,Electronics,0
7715,6000.0,14,0,Android,0,72,Electronics,0
483,282000.0,13,0,Android,0,152,P2P,0
635,3000.0,21,0,iOS,0,267,Entertainment,0
1538,70000.0,10,0,iOS,0,239,Entertainment,0
2113,4000.0,8,0,iOS,0,202,Grocery,0
2580,10000.0,9,0,iOS,0,141,Entertainment,0
7510,90.0,12,0,iOS,0,99,Grocery,0
3400,5000.0,15,0,Android,0,202,Grocery,0
7404,150000.0,13,0,iOS,0,72,P2P,0
10791,30000.0,14,0,Android,1,8,Entertainment,0
11077,5000.0,14,0,Android,0,235,Entertainment,0
4603,10000.0,9,0,iOS,0,83,Grocery,0
5838,140000.0,19,0,Web,0,56,Entertainment,0
6206,2000.0,9,0,Web,0,221,Electronics,0
3892,125000.0,16,0,iOS,0,79,Grocery,0
5330,100000.0,17,0,iOS,0,124,Grocery,0
6057,20000.0,12,0,Android,0,279,Grocery,0
10934,1500.0,15,0,Android,0,210,Electronics,0
954,9000.0,12,0,iOS,0,24,Entertainment,0
6744,20000.0,14,0,Android,1,22,Services,0
7746,1370.0,17,0,iOS,0,227,Grocery,0
8742,10000.0,16,0,Android,0,56,Services,0
11389,27730.0,18,0,iOS,0,102,Entertainment,0
1621,100000.0,22,0,Android,0,93,Services,0
3945,2000.0,19,0,iOS,0,245,P2P,0
5230,10000.0,9,0,Android,0,99,P2P,0
5335,23000.0,17,0,iOS,0,246,P2P,0
8845,10000.0,20,0,iOS,0,186,Services,0
3797,100000.0,11,0,iOS,0,114,P2P,0
7173,40000.0,7,0,iOS,0,77,P2P,0
9437,1000.0,12,0,iOS,0,264,Entertainment,0
6973,10000.0,18,0,Android,1,74,Grocery,0
11668,30000.0,11,0,iOS,0,164,P2P,0
2932,4000.0,0,1,Android,0,274,Grocery,0
11407,40000.0,12,0,Android,0,21,P2P,0
12256,20000.0,14,0,iOS,0,79,Entertainment,0
11934,4000.0,21,0,iOS,0,122,Entertainment,0
12883,27000.0,21,0,iOS,0,54,Services,0
12920,1000.0,13,0,iOS,0,91,Electronics,0
6398,20000.0,1,1,Android,0,91,Entertainment,0
10914,1200.0,21,0,iOS,0,182,Electronics,1
11501,10500.0,13,0,Android,0,190,Entertainment,0
2328,76000.0,10,0,iOS,0,162,P2P,0
4334,10000.0,21,0,Android,0,281,Entertainment,0
4234,30000.0,16,0,Android,0,139,Entertainment,0
2231,3000.0,8,0,Android,0,70,P2P,0
9126,40000.0,15,0,Web,0,282,Entertainment,0
9936,6000.0,16,0,iOS,1,108,P2P,0
10839,144000.0,8,0,iOS,0,5,Services,0
6554,10000.0,11,0,Android,0,209,Entertainment,0
11182,71000.0,14,0,iOS,0,172,Services,0
11790,64880.0,21,0,iOS,0,68,P2P,0
12156,8000.0,18,0,Android,0,120,Entertainment,0
12210,10000.0,9,0,iOS,0,125,Entertainment,0
12323,40000.0,7,0,Android,0,212,Grocery,0
12030,5100.0,16,0,Android,0,277,Entertainment,0
3103,30000.0,17,0,iOS,0,71,Grocery,0
8257,67000.0,15,0,iOS,0,65,Services,0
9659,25000.0,18,0,Android,0,104,Entertainment,0
3936,199266.0,19,0,iOS,1,139,Services,0
4090,19600.0,4,1,Android,0,264,Entertainment,0
4450,100000.0,6,0,Android,0,57,Services,0
4607,25918.5,0,1,Android,0,55,Entertainment,0
6370,10000.0,18,0,Android,0,189,Entertainment,0
3690,100000.0,12,0,iOS,0,41,P2P,0
5489,430000.0,17,0,Android,0,175,Services,0
2902,3200.0,10,0,Android,0,202,Entertainment,0
9708,2000000.0,21,0,Android,0,56,Grocery,0
9801,6000.0,14,0,iOS,0,213,Services,0
10458,500.0,13,0,Android,0,141,Entertainment,0
10673,25300.0,16,0,Web,0,34,Grocery,0
885,10000.0,13,0,Android,0,111,Services,0
6945,3000.0,16,0,Android,0,44,Grocery,0
11479,8000.0,19,0,Android,0,184,P2P,0
979,2000.0,13,0,iOS,0,161,Services,0
2390,61500.0,12,0,Android,0,71,Entertainment,0
3263,300000.0,17,0,iOS,0,66,P2P,0
4500,21000.0,15,0,Android,0,284,Electronics,0
5891,20000.0,18,0,Android,0,90,Entertainment,0
10718,10000.0,16,0,Web,0,71,Electronics,0
10927,5000.0,22,0,Android,0,217,Grocery,0
10968,22500.0,22,0,Android,0,19,Electronics,0
3108,3000.0,19,0,Web,0,77,P2P,0
5787,8000.0,9,0,Web,0,104,Services,0
4708,8000.0,11,0,Android,0,169,Services,0
5429,10000.0,12,0,Android,0,280,Electronics,0
6631,18066.0,18,0,Android,0,244,Electronics,0
8157,29400.0,21,0,iOS,0,226,Entertainment,0
8209,5000.0,14,0,iOS,0,225,Electronics,0
11159,9314.1,22,0,Android,0,68,Grocery,0
2858,10000.0,20,0,Android,0,53,P2P,0
5328,30000.0,23,1,Android,0,62,Electronics,0
1408,100000.0,16,0,Android,0,253,Entertainment,0
2449,8990.0,17,0,Android,0,98,Grocery,0
6637,6500.0,21,0,Android,0,42,P2P,0
7956,100000.0,15,0,iOS,0,133,P2P,0
9189,50000.0,16,0,Android,1,97,Services,0
9528,59000.0,17,0,Android,0,36,P2P,0
10555,5000.0,11,0,Android,0,93,Electronics,0
5795,3000.0,20,0,Android,0,133,Services,0
7484,135000.0,17,0,Android,0,40,Electronics,0
5954,15000.0,10,0,Android,0,134,P2P,0
6904,18000.0,19,0,Android,0,47,Grocery,0
7063,540.0,15,0,iOS,0,236,Services,0
8894,5000.0,21,0,Android,0,17,Entertainment,0
9994,100.0,19,0,Android,0,81,Electronics,0
10166,200.0,10,0,iOS,0,121,Services,0
6799,500000.0,17,0,Android,1,141,Grocery,0
8997,20000.0,19,0,iOS,0,252,Services,0
1725,5000.0,12,0,iOS,0,35,Grocery,0
3173,70000.0,15,0,Android,1,16,Electronics,0
6327,400.0,15,0,iOS,0,7,P2P,0
5917,300.0,8,0,iOS,0,30,Grocery,0
6341,1000.0,7,0,iOS,0,207,Entertainment,0
9547,10000.0,14,0,iOS,0,16,Grocery,0
11332,5000.0,20,0,Android,0,16,Electronics,0
11404,154276.5,12,0,Android,0,280,P2P,0
11888,121500.0,16,0,iOS,0,237,Entertainment,0
12835,20000.0,8,0,Android,0,171,P2P,0
6707,900.0,11,0,Android,0,96,Electronics,0
9306,20000.0,14,0,Android,0,82,Grocery,0
12820,3200.0,17,0,iOS,0,57,Services,0
12871,19000.0,15,0,Android,0,113,P2P,0
6975,7000.0,19,0,iOS,0,167,Grocery,0
9161,29000.0,15,0,iOS,0,298,Grocery,0
13033,90000.0,13,0,Android,0,150,Services,0
12182,8000.0,18,0,iOS,0,132,Grocery,0
7712,50000.0,13,0,iOS,0,194,Grocery,0
12512,21000.0,19,0,Web,0,119,Grocery,0
12608,73000.0,14,0,Web,0,73,P2P,0
13091,18000.0,20,0,Android,0,160,Electronics,0
12477,5000.0,13,0,iOS,0,250,Services,0
12549,214300.0,15,0,Web,0,207,Entertainment,0
13109,15100.0,10,0,Android,0,126,Electronics,0
1229,300000.0,10,0,iOS,1,223,Services,0
12052,10000.0,14,0,iOS,0,225,Entertainment,0
12212,203000.0,12,0,Android,0,54,Grocery,0
12335,2000.0,17,0,Web,1,227,Grocery,0
12634,10000.0,19,0,Web,0,68,P2P,0
12765,50000.0,14,0,Android,0,70,Services,0
2895,2100.0,17,0,Android,0,287,Entertainment,0
4955,5200.0,12,0,Android,0,108,Electronics,0
9560,3359.0,22,0,Web,0,290,Grocery,0
4888,20000.0,13,0,Android,0,198,Grocery,0
11405,1000.0,12,0,Web,0,167,Grocery,0
12370,1000.0,21,0,Android,0,174,P2P,0
159,3000.0,12,0,iOS,0,185,Entertainment,0
8360,4000.0,13,0,Android,0,186,P2P,0
782,10000.0,12,0,Web,0,194,Entertainment,0
4394,10000.0,17,0,iOS,0,194,Entertainment,0
6365,400.0,10,0,iOS,0,25,Entertainment,0
6837,5000.0,12,0,Android,0,131,Grocery,0
9661,5000.0,18,0,Android,0,260,Grocery,0
1504,1600.0,6,0,iOS,0,120,Entertainment,0
8472,10000.0,17,0,Android,0,122,P2P,0
9032,23000.0,14,0,Web,0,83,Entertainment,0
9662,1000.0,13,0,Android,0,64,Electronics,0
10967,2600.0,15,0,iOS,1,13,Grocery,0
699,600000.0,14,0,Android,0,188,P2P,0
5839,1200.0,19,0,Android,0,115,Grocery,0
8261,15000.0,14,0,Android,0,9,Services,0
9984,9000.0,18,0,Android,0,170,Entertainment,0
2600,30000.0,15,0,Android,0,57,Entertainment,0
2704,138000.0,18,0,iOS,0,185,Services,0
3525,50000.0,8,0,Android,0,93,Grocery,0
5271,50000.0,16,0,iOS,0,133,Services,0
8262,30000.0,7,0,Web,0,43,Entertainment,0
3058,1000.0,10,0,iOS,0,110,Services,0
4142,30000.0,13,0,iOS,0,8,Services,0
4812,2749.0,18,0,Android,0,35,Grocery,0
5376,10000.0,15,0,Web,0,179,Entertainment,0
8527,660.0,18,0,Android,0,196,Entertainment,0
11450,2000.0,9,0,Android,0,280,Entertainment,0
2679,41890.0,14,0,Android,0,139,Grocery,0
12511,80000.0,13,0,Android,1,40,Services,0
13062,11300.0,22,0,Android,0,79,Electronics,0
2109,30000.0,15,0,Android,0,100,Services,0
3864,100000.0,10,0,Android,0,124,P2P,0
8555,2000.0,19,0,Android,0,9,P2P,0
11713,22000.0,17,0,Web,0,155,Electronics,0
12353,20000.0,9,0,Android,0,33,Services,0
12363,10000.0,11,0,Web,0,89,Electronics,0
5093,6000.0,14,0,Android,0,190,P2P,0
7662,20000.0,18,0,Web,0,268,Grocery,0
5665,20000.0,18,0,Android,0,193,Electronics,0
6558,42000.0,11,0,iOS,0,104,Grocery,0
10998,100000.0,21,0,Android,0,99,Grocery,0
412,500.0,23,1,Android,0,179,Electronics,0
4428,10000.0,18,0,Android,0,5,Grocery,0
4791,10000.0,13,0,iOS,0,255,P2P,0
5872,291800.0,19,0,Android,0,87,Electronics,0
6241,57000.0,9,0,iOS,0,120,Services,0
7080,2440.0,13,0,iOS,0,112,Electronics,0
7503,205000.0,13,0,iOS,0,284,Entertainment,0
9354,30000.0,8,0,Web,0,128,P2P,0
10355,153366.0,10,0,iOS,0,171,Entertainment,0
10529,30000.0,19,0,Android,0,219,Entertainment,0
12351,32000.0,7,0,Web,0,45,P2P,0
11840,14000.0,11,0,iOS,0,264,Electronics,0
12289,20000.0,15,0,iOS,0,178,Entertainment,0
12526,50000.0,14,0,iOS,0,298,Entertainment,0
12929,2000.0,22,0,iOS,0,93,Electronics,0
6446,40000.0,14,0,iOS,0,196,Entertainment,0
12163,4300.0,11,0,iOS,0,206,Grocery,0
12429,10000.0,20,0,iOS,0,72,Entertainment,0
10139,10000.0,23,1,iOS,0,259,Entertainment,0
12216,3000.0,20,0,Android,0,261,Entertainment,0
12479,50000.0,8,0,Android,0,268,Services,0
12618,1090.0,8,0,Android,0,64,Electronics,0
7606,3165.0,22,0,Android,0,112,Services,0
2881,2700.0,17,0,iOS,0,136,Grocery,0
4632,1000.0,12,0,iOS,1,183,Electronics,0
11772,50000.0,10,0,iOS,0,226,Grocery,0
8346,400.0,7,0,iOS,0,14,Services,0
12171,51000.0,20,0,Android,0,24,Services,0
12458,5500.0,9,0,Android,0,233,Grocery,0
12737,25000.0,13,0,iOS,0,278,Grocery,0
12842,1100.0,9,0,Android,0,64,Entertainment,0
843,3000.0,13,0,Android,0,17,Grocery,0
1741,10000.0,22,0,Android,0,230,P2P,0
5561,10000.0,22,0,Android,0,131,Services,0
7137,2000.0,7,0,iOS,0,186,Entertainment,0
11875,1000.0,11,0,iOS,0,257,Grocery,0
12286,20000.0,17,0,iOS,0,160,Electronics,0
4079,100.0,23,1,Android,0,209,Entertainment,0
4748,6800.0,18,0,Android,0,54,P2P,0
5727,1500.0,16,0,iOS,0,23,Grocery,0
11676,1000.0,19,0,Android,0,225,P2P,0
7375,500.0,17,0,Android,0,26,Grocery,0
9039,25000.0,13,0,Web,0,271,Electronics,0
10335,30000.0,13,0,Android,0,254,P2P,0
3791,20000.0,13,0,Android,0,124,Electronics,0
7638,1000.0,11,0,iOS,0,166,Electronics,0
1772,8000.0,18,0,iOS,0,296,Grocery,0
3844,25000.0,11,0,iOS,0,169,Electronics,0
9289,260000.0,4,1,iOS,0,81,Entertainment,0
1359,1520.0,23,1,Android,0,292,Entertainment,0
6797,40000.0,14,0,iOS,0,65,Services,0
7170,7000.0,19,0,Android,0,248,Services,0
7488,6000.0,8,0,Android,0,172,Entertainment,0
9340,10000.0,14,0,Android,0,265,Electronics,0
10896,3000.0,18,0,Web,0,100,Services,0
1313,120000.0,11,0,Android,0,162,Electronics,0
5336,11000.0,12,0,iOS,0,187,Entertainment,1
9485,35000.0,13,0,iOS,1,20,Entertainment,0
10082,20000.0,16,0,iOS,0,15,Grocery,0
10813,25000.0,20,0,Web,0,232,Entertainment,0
4164,172176.0,19,0,Android,0,161,Grocery,0
12442,9000.0,20,0,iOS,0,210,P2P,0
12854,77000.0,15,0,Android,0,145,Grocery,0
3290,120000.0,8,0,iOS,0,162,Electronics,0
7975,8000.0,22,0,Android,0,153,P2P,0
12047,8000.0,11,0,Android,0,286,P2P,0
12615,2000.0,11,0,Android,0,34,Grocery,0
12756,6000.0,13,0,Android,1,227,Grocery,0
